B1x,B2x,B3x,B4x
-0.11877129,-0.11858197,-0.11582597,-0.115897514
-0.11795469,-0.11811791,-0.11435796,-0.115227625
-0.11678974,-0.11713691,-0.113784626,-0.11485796
-0.11838324,-0.11801909,-0.11444004,-0.11573956
-0.11726196,-0.11688261,-0.11535118,-0.114485785
-0.117233,-0.11735449,-0.11433593,-0.11444893
-0.11766274,-0.119337894,-0.11576021,-0.14116289
-0.117209576,-0.117122665,-0.113093995,-0.113899074
-0.11696665,-0.11654127,-0.11327124,-0.113088384
-0.11764487,-0.1175354,-0.11411909,-0.11770004
-0.11834638,-0.1177251,-0.114919625,-0.115230665
-0.11923866,-0.11870961,-0.11538409,-0.11639859
-0.1182646,-0.11791368,-0.115442336,-0.11503969
-0.11989756,-0.11937847,-0.115587115,-0.11676421
-0.118850395,-0.11947826,-0.11679385,-0.11627011
-0.11848946,-0.1179356,-0.11466181,-0.1145976
-0.11910005,-0.1176373,-0.11488652,-0.11528672
-0.11840576,-0.117965624,-0.11585015,-0.115064785
-0.11754809,-0.11770947,-0.114874996,-0.11561982
-0.11825396,-0.11772803,-0.11446363,-0.114561416
-0.11966489,-0.11950048,-0.115883686,-0.11576377
-0.11663979,-0.117722556,-0.114862695,-0.11474756
-0.11806768,-0.11900182,-0.11541196,-0.1162709
-0.1188583,-0.11834941,-0.113953665,-0.115297854
-0.11757374,-0.11796752,-0.11461625,-0.11487441
-0.1177458,-0.11778329,-0.11487357,-0.11491327
-0.11776167,-0.11830845,-0.11424595,-0.11430673
-0.11704819,-0.11802725,-0.11511817,-0.11436895
-0.11860468,-0.11804663,-0.11429121,-0.114749804
-0.11866865,-0.11874233,-0.11533252,-0.11484361
-0.118224956,-0.11807744,-0.115164205,-0.11495566
-0.119759224,-0.11933736,-0.11534848,-0.11529629
-0.11764659,-0.11807378,-0.11412899,-0.114993945
-0.11859468,-0.11713219,-0.11452012,-0.115146294
-0.117734954,-0.117744386,-0.11469042,-0.11541055
-0.118227445,-0.1177185,-0.11409833,-0.11469932
-0.11855473,-0.11717753,-0.11455141,-0.115228415
-0.118097804,-0.11876474,-0.11590849,-0.11527661
-0.11800903,-0.1180706,-0.114454985,-0.11515342
-0.11800323,-0.11776118,-0.11478648,-0.1146753
-0.118010655,-0.11838237,-0.11469698,-0.11495098
-0.11798897,-0.11753794,-0.114777446,-0.11393452
-0.12014468,-0.11981968,-0.11663828,-0.116958104
-0.11813897,-0.118741706,-0.11551704,-0.11574868
-0.11793862,-0.11781367,-0.11432774,-0.11430888
-0.118319474,-0.117624566,-0.11474077,-0.11426504
-0.117808595,-0.11780591,-0.11557021,-0.114575684
-0.11727222,-0.11756011,-0.11413852,-0.114501856
-0.118505225,-0.117997125,-0.11459184,-0.11460298
-0.1182647,-0.118119,-0.11570517,-0.11592354
-0.11835132,-0.117394425,-0.11408784,-0.11462055
-0.11896865,-0.11748384,-0.114684604,-0.11378779
-0.11785821,-0.11744942,-0.11479248,-0.11461846
-0.11784454,-0.11713038,-0.11433975,-0.115061715
-0.11715772,-0.11800659,-0.11438985,-0.11465625
-0.11976538,-0.118143894,-0.11517998,-0.11486958
-0.11840825,-0.117333196,-0.11480825,-0.114385545
-0.11833203,-0.117844045,-0.11466894,-0.11497251
-0.117779195,-0.1177627,-0.11474912,-0.1147792
-0.11784248,-0.11798735,-0.11522573,-0.11477631
-0.11708959,-0.11721655,-0.1135124,-0.11445298
-0.119119145,-0.1193312,-0.11564243,-0.11668189
-0.117523625,-0.11725601,-0.11433867,-0.11451118
-0.11828886,-0.11859795,-0.1150877,-0.115230024
-0.11860093,-0.11777587,-0.11405225,-0.11567304
-0.11816704,-0.11767499,-0.11478218,-0.113871194
-0.117829,-0.11715025,-0.115698196,-0.11487837
-0.119027875,-0.11881343,-0.11531143,-0.11601703
-0.11807577,-0.11715992,-0.114975885,-0.11417363
-0.11770332,-0.1176749,-0.11403384,-0.11486337
-0.11896118,-0.11820249,-0.114545986,-0.11492939
-0.11828355,-0.117245115,-0.11382637,-0.114644766
-0.118427396,-0.117396094,-0.11449009,-0.11450376
-0.118681446,-0.11773594,-0.115435936,-0.11539371
-0.11827333,-0.11804106,-0.114844084,-0.115037784
-0.118517675,-0.11769219,-0.11372123,-0.11484687
-0.117975295,-0.11745527,-0.114833936,-0.114760794
-0.11607206,-0.11753476,-0.11493711,-0.11457221
-0.11788081,-0.1174104,-0.11484776,-0.11423379
-0.118509516,-0.11841645,-0.115892336,-0.11546284
-0.11698164,-0.11693229,-0.1150795,-0.11471523
-0.11724199,-0.11736445,-0.11493398,-0.11431269
-0.11716376,-0.11753789,-0.114113234,-0.114402495
-0.117201366,-0.117775045,-0.11482246,-0.115065955
-0.1176212,-0.11808076,-0.11491255,-0.11498481
-0.119962156,-0.11810215,-0.11474341,-0.11583457
-0.118125394,-0.11844106,-0.11503774,-0.114009224
-0.117919184,-0.11761425,-0.11499932,-0.11534039
-0.1172104,-0.116254546,-0.11405376,-0.114183545
-0.118593514,-0.11739825,-0.11460401,-0.11436484
-0.11596738,-0.11678618,-0.11398618,-0.114476085
-0.116902195,-0.11807847,-0.11517842,-0.11562719
-0.1168231,-0.11744819,-0.1146126,-0.114413284
-0.117891595,-0.117839314,-0.114891365,-0.1157978
-0.118231736,-0.11739467,-0.113650344,-0.114455566
-0.11702944,-0.116512105,-0.11518359,-0.11439711
-0.1168895,-0.11771391,-0.11394677,-0.1141087
-0.11793675,-0.11874038,-0.11548301,-0.11557891
-0.11784805,-0.118125536,-0.11483784,-0.114727296
-0.118960105,-0.11787007,-0.11483194,-0.11433287
-0.11825874,-0.11732187,-0.11390726,-0.11448598
-0.11851748,-0.117764495,-0.115105905,-0.11454258
-0.11862832,-0.11737587,-0.11461655,-0.11439975
-0.11931431,-0.11799087,-0.11625005,-0.115877055
-0.118012115,-0.11768677,-0.11439961,-0.11440171
-0.11896733,-0.11723608,-0.114077434,-0.114185736
-0.117226705,-0.11684575,-0.113992,-0.11418159
-0.11734253,-0.118015334,-0.11387353,-0.11429961
-0.11840024,-0.11754273,-0.11396743,-0.11460254
-0.11849843,-0.11769204,-0.11532758,-0.11546357
-0.11880113,-0.11726934,-0.11465664,-0.114243746
-0.11827246,-0.117979005,-0.114597514,-0.11427671
-0.117257476,-0.11705308,-0.1130024,-0.11485312
-0.11740737,-0.11722992,-0.11455767,-0.11423032
-0.11726655,-0.11731894,-0.11415859,-0.11408599
-0.11715039,-0.11673896,-0.11349702,-0.11352412
-0.11863373,-0.11806421,-0.11513789,-0.11492441
-0.117534816,-0.1180139,-0.11514263,-0.11456245
-0.11767851,-0.11730854,-0.11427973,-0.11554961
-0.118087545,-0.1170765,-0.11477065,-0.11480918
-0.11694926,-0.11796065,-0.114051804,-0.11496065
-0.117144965,-0.117175676,-0.11438799,-0.115392186
-0.11746533,-0.11763872,-0.11429229,-0.11456172
-0.117742136,-0.11802447,-0.1141146,-0.11221709
-0.11864517,-0.11713369,-0.11502378,-0.11379887
-0.117447175,-0.11723511,-0.115375,-0.11449389
-0.11625977,-0.117193416,-0.114183344,-0.11544385
-0.11813261,-0.1170478,-0.114507474,-0.11564823
-0.117664255,-0.116850875,-0.113991655,-0.11361079
-0.11781474,-0.11643726,-0.11434443,-0.11472534
-0.11795894,-0.11608789,-0.11464155,-0.114332855
-0.1176855,-0.11808379,-0.114470124,-0.11508526
-0.11718466,-0.11776664,-0.11506529,-0.114352204
-0.118162155,-0.11758618,-0.11421533,-0.114424564
-0.117577985,-0.117680766,-0.11368481,-0.11422534
-0.11737408,-0.11797515,-0.115067676,-0.114614986
-0.11851909,-0.11807027,-0.11548765,-0.114478126
-0.117815234,-0.11833296,-0.11444117,-0.11396899
-0.1183208,-0.11684883,-0.114323,-0.11466817
-0.11772285,-0.11731186,-0.11405029,-0.11468023
-0.11849644,-0.11806772,-0.11414375,-0.11438613
-0.117883205,-0.117234275,-0.11446953,-0.11485102
-0.1171961,-0.11815176,-0.114950776,-0.114743605
-0.11695591,-0.11668731,-0.11460054,-0.12313725
-0.11708877,-0.11753316,-0.11488291,-0.11432803
-0.11744785,-0.11764747,-0.114888825,-0.114531256
-0.11749844,-0.11820991,-0.11546495,-0.11554678
-0.11724409,-0.11803784,-0.11427368,-0.1141001
-0.116466984,-0.11726133,-0.11438878,-0.11471275
-0.11837246,-0.11779785,-0.11492846,-0.11415986
-0.11668378,-0.11715107,-0.11482358,-0.114842676
-0.11823823,-0.11726417,-0.11468692,-0.114515044
-0.11771275,-0.11728344,-0.115017965,-0.11423633
-0.11749892,-0.11763672,-0.11441485,-0.11455484
-0.11754682,-0.11646514,-0.11437514,-0.11456953
-0.11714697,-0.11766958,-0.11413618,-0.11407485
-0.11785717,-0.11790595,-0.11395444,-0.113293365
-0.118063234,-0.1176793,-0.114368215,-0.17667842
-0.117466845,-0.117662884,-0.11454614,-0.11421553
-0.11704209,-0.11722002,-0.11533681,-0.11491821
-0.11858745,-0.1191252,-0.11523829,-0.11612427
-0.11734009,-0.117524706,-0.114878915,-0.115167044
-0.11701026,-0.11826338,-0.11488272,-0.11513642
-0.11731416,-0.11757193,-0.11381817,-0.118391015
-0.117784224,-0.11742461,-0.114425,-0.11300801
-0.11866446,-0.118158355,-0.11454888,-0.11412339
-0.11793838,-0.118059754,-0.11461727,-0.11483476
-0.11818574,-0.11755707,-0.11471894,-0.114920214
-0.117526695,-0.11498457,-0.112347804,-0.1120462
-0.1179084,-0.11747295,-0.11442993,-0.11358438
-0.11691928,-0.117522754,-0.11478951,-0.11444478
-0.11875522,-0.118886374,-0.115557075,-0.11535791
-0.11835996,-0.1179355,-0.114731155,-0.11467026
-0.117004886,-0.1176358,-0.11416806,-0.115104295
-0.11850561,-0.11797534,-0.11527294,-0.113737546
-0.118003026,-0.11740953,-0.114175,-0.11426324
-0.11875552,-0.117284715,-0.11541216,-0.11499301
-0.11947803,-0.118735,-0.11673565,-0.11603799
-0.11837065,-0.11863887,-0.11439717,-0.11492114
-0.11749985,-0.11803095,-0.113652095,-0.11495645
-0.11877896,-0.11883086,-0.11587012,-0.11582891
-0.11803999,-0.11775434,-0.11467676,-0.11459516
-0.11709374,-0.11835635,-0.11468848,-0.11429131
-0.117580816,-0.119141795,-0.11556206,-0.115989305
-0.11771576,-0.11803784,-0.1141834,-0.11471714
-0.11753037,-0.11754747,-0.11458482,-0.114817575
-0.118307516,-0.11827646,-0.114630565,-0.11630126
-0.118034326,-0.117830135,-0.11501832,-0.11504815
-0.11756762,-0.11746855,-0.11482271,-0.11495493
-0.11831421,-0.11665151,-0.11509565,-0.11497519
-0.11749307,-0.11767252,-0.114256695,-0.11327767
-0.11927637,-0.11966318,-0.11571376,-0.11685996
-0.119483255,-0.12000239,-0.117669344,-0.11771289
-0.11928711,-0.12034204,-0.11663902,-0.11745264
-0.118319966,-0.11760147,-0.114855215,-0.11527842
-0.11970504,-0.11954756,-0.11608295,-0.11589791
-0.118022606,-0.118034564,-0.11522333,-0.11487763
-0.11780928,-0.11771093,-0.11458125,-0.114324115
-0.11868203,-0.11910395,-0.11701479,-0.11649966
-0.11749531,-0.11762802,-0.11467154,-0.114553034
-0.11798085,-0.11716528,-0.113993846,-0.11432769
-0.11926617,-0.118387446,-0.1162896,-0.11587964
-0.11747646,-0.11753471,-0.11482012,-0.1149601
-0.11765176,-0.117919385,-0.115201615,-0.11478217
-0.11880918,-0.11861104,-0.116252735,-0.11582895
-0.118387304,-0.11733882,-0.1146062,-0.11455502
-0.11656865,-0.11694565,-0.113479935,-0.11348071
-0.11920395,-0.11894189,-0.11563017,-0.11629609
-0.118019626,-0.117823526,-0.11504976,-0.11490508
-0.11781504,-0.11691147,-0.11355449,-0.11438056
-0.11852256,-0.118662454,-0.115217924,-0.11483642
-0.11731933,-0.118005276,-0.11432304,-0.114221826
-0.11808418,-0.11757158,-0.1147417,-0.114421725
-0.11860044,-0.11826948,-0.116990864,-0.115364455
-0.11792719,-0.11788144,-0.115258,-0.11481504
-0.117791116,-0.1185707,-0.1156165,-0.11387783
-0.11837578,-0.11754179,-0.11578335,-0.11564233
-0.11772041,-0.11748985,-0.1145167,-0.11396152
-0.11772573,-0.11755259,-0.11549542,-0.11433413
-0.11887846,-0.119424954,-0.11619351,-0.11630142
-0.11813287,-0.1179835,-0.11461075,-0.114290915
-0.11730665,-0.118581496,-0.114568695,-0.11656362
-0.118500546,-0.1183935,-0.11524131,-0.11554609
-0.11828222,-0.117296,-0.11477256,-0.11475625
-0.118141115,-0.11855073,-0.11433311,-0.11376415
-0.119207956,-0.117870845,-0.11430068,-0.11520903
-0.116922274,-0.117194675,-0.11514399,-0.114221096
-0.11743349,-0.11658253,-0.114604786,-0.11534824
-0.11808793,-0.117810644,-0.114794575,-0.115077004
-0.117019676,-0.11736874,-0.11469053,-0.11402041
-0.11678974,-0.11756128,-0.11459497,-0.11414574
-0.11856518,-0.117839314,-0.11480947,-0.11566772
-0.117447756,-0.11709751,-0.113824025,-0.114094
-0.11753853,-0.11692549,-0.11468096,-0.114555135
-0.118702635,-0.118347846,-0.11406578,-0.11512153
-0.11683315,-0.118231736,-0.11455234,-0.11419556
-0.118374564,-0.11761773,-0.114817575,-0.11462934
-0.11692759,-0.11817451,-0.11522158,-0.11571206
-0.11751982,-0.117391646,-0.11446738,-0.11465077
-0.11823609,-0.11755268,-0.11485572,-0.1082855
-0.1181602,-0.118360355,-0.11564897,-0.11020752
-0.11839658,-0.11756406,-0.11480717,-0.11459018
-0.1179436,-0.11723139,-0.11462651,-0.114196435
-0.11829214,-0.1176041,-0.11419004,-0.11481689
-0.116509125,-0.117233455,-0.11409463,-0.11302197
-0.11890318,-0.11823462,-0.11489745,-0.11159214
-0.1189415,-0.11896069,-0.11635069,-0.12059345
-0.11741352,-0.117505416,-0.11471693,-0.11450229
-0.11653086,-0.11644107,-0.1138664,-0.11515273
-0.11894522,-0.118792035,-0.11522802,-0.11344439
-0.11720127,-0.117796384,-0.11493721,-0.11459229
-0.11791827,-0.11815073,-0.11446641,-0.11433574
-0.11840846,-0.118740775,-0.115232036,-0.116634965
-0.11782895,-0.11705576,-0.11402266,-0.11260229
-0.11754887,-0.116889454,-0.114689395,-0.11316085
-0.118905365,-0.11854486,-0.11553086,-0.11693754
-0.116804205,-0.11709424,-0.11485078,-0.113800205
-0.11705518,-0.118113376,-0.1149811,-0.11401836
-0.11922763,-0.118621685,-0.115746,-0.115648344
-0.116703555,-0.116716206,-0.11431943,-0.11597749
-0.117671095,-0.116876945,-0.112868704,-0.11329029
-0.11926918,-0.11808066,-0.11445235,-0.11465703
-0.118291356,-0.11724341,-0.11425581,-0.114074804
-0.11837959,-0.11794863,-0.11390078,-0.115057565
-0.11845869,-0.11755488,-0.11619947,-0.11605342
-0.11768667,-0.11799985,-0.11415962,-0.114336714
-0.11709819,-0.11834605,-0.11386274,-0.114562795
-0.11837461,-0.11884844,-0.11503486,-0.115205124
-0.117676996,-0.117513575,-0.11434825,-0.113897845
-0.11748247,-0.11774385,-0.11476372,-0.11330917
-0.11907051,-0.11873374,-0.11546992,-0.1147959
-0.11796129,-0.117272064,-0.11386621,-0.11429956
-0.118343696,-0.117396295,-0.11411704,-0.1145481
-0.117554925,-0.11882134,-0.11554654,-0.11465855
-0.1179377,-0.117518805,-0.114125684,-0.11475185
-0.11817499,-0.116982125,-0.114043996,-0.11571894
-0.11938193,-0.11821206,-0.115526274,-0.11572041
-0.117481686,-0.11678984,-0.114967085,-0.11453545
-0.11695361,-0.11761387,-0.11414473,-0.11467159
-0.11849077,-0.11868887,-0.11551402,-0.11604176
-0.11800591,-0.11707319,-0.11431631,-0.11374311
-0.11726713,-0.1169397,-0.11355034,-0.114905275
-0.1194065,-0.117925584,-0.11504253,-0.11496899
-0.11799233,-0.11719282,-0.11535503,-0.115099214
-0.11752387,-0.1168835,-0.11383696,-0.11421905
-0.11823779,-0.118384086,-0.11538496,-0.1150707
-0.11646719,-0.11729057,-0.11466797,-0.11480141
-0.117552735,-0.11732944,-0.11337227,-0.11497651
-0.11804716,-0.11803925,-0.11521206,-0.11558388
-0.11788042,-0.11800996,-0.11516968,-0.11530493
-0.117109224,-0.11850913,-0.11502959,-0.11426918
-0.11794424,-0.11860063,-0.11444869,-0.11494301
-0.11733198,-0.117232226,-0.11495127,-0.11357012
-0.11793013,-0.11761205,-0.113982856,-0.115392186
-0.11907852,-0.118376076,-0.11515377,-0.115512155
-0.11796962,-0.11731279,-0.1139377,-0.11413242
-0.11757173,-0.11723731,-0.11571734,-0.11401816
-0.118972756,-0.11864887,-0.11557354,-0.11461284
-0.117917135,-0.11734428,-0.11484082,-0.1139248
-0.11786373,-0.11690923,-0.11401162,-0.11414488
-0.11862031,-0.118672214,-0.11483443,-0.11578579
-0.117281936,-0.117328666,-0.1140831,-0.11432099
-0.116699554,-0.117406294,-0.11394038,-0.113950334
-0.11852988,-0.11789642,-0.11528544,-0.11546719
-0.11806772,-0.11743456,-0.11479415,-0.114696585
-0.11703668,-0.117324755,-0.11434375,-0.114631735
-0.11831383,-0.11821543,-0.115417525,-0.11546475
-0.11817124,-0.1172479,-0.1136876,-0.11334
-0.11717607,-0.1177394,-0.11472241,-0.11328691
-0.11801641,-0.11858262,-0.11488819,-0.11562661
-0.11826708,-0.11710385,-0.11387167,-0.11475317
-0.11700215,-0.11667895,-0.11405406,-0.11444018
-0.118730664,-0.11878896,-0.11536171,-0.11568545
-0.11880424,-0.117751814,-0.114341356,-0.11515645
-0.117445216,-0.1174852,-0.11426264,-0.114173636
-0.11803458,-0.11841582,-0.11513033,-0.115099214
-0.11772461,-0.11711113,-0.115452334,-0.11461415
-0.11754048,-0.11695025,-0.11424194,-0.11529102
-0.11711836,-0.1182852,-0.11504917,-0.115641214
-0.11666982,-0.1174831,-0.114856936,-0.11451471
-0.11767266,-0.11785064,-0.1143437,-0.114402786
-0.11832871,-0.118319675,-0.114973925,-0.114863575
-0.117564656,-0.117000975,-0.1137835,-0.11484083
-0.11787955,-0.11772622,-0.11487856,-0.11440849
-0.11866157,-0.119032666,-0.116440035,-0.11472597
-0.117528036,-0.11738472,-0.11392431,-0.1154706
-0.117832616,-0.11729795,-0.114830896,-0.1136626
-0.11863701,-0.11868119,-0.11575703,-0.11478989
-0.1179999,-0.11766656,-0.11396279,-0.113976374
-0.11710976,-0.117248535,-0.11523521,-0.114060745
-0.119091354,-0.11804472,-0.115783885,-0.11602237
-0.11802759,-0.11810015,-0.11493828,-0.11410288
-0.11763471,-0.11729659,-0.11479775,-0.11437607
-0.11716206,-0.118504204,-0.11429068,-0.11544752
-0.11780747,-0.117060006,-0.11394008,-0.114307955
-0.116809174,-0.11640108,-0.1125441,-0.11404507
-0.11763467,-0.11792002,-0.11560538,-0.11542559
-0.11728935,-0.11715484,-0.114558056,-0.1139067
-0.116774656,-0.11662339,-0.11464448,-0.11435078
-0.11819668,-0.11853105,-0.1156003,-0.11548481
-0.11673248,-0.11645083,-0.11455186,-0.115246095
-0.11797257,-0.11744604,-0.113954686,-0.11412789
-0.11897451,-0.1180042,-0.11518369,-0.11486294
-0.11768427,-0.117921785,-0.11502504,-0.11479869
-0.11721196,-0.11651592,-0.11387925,-0.11410709
-0.118422225,-0.118112646,-0.11483359,-0.1153059
-0.1175666,-0.11734297,-0.11410751,-0.11412748
-0.11842295,-0.11739741,-0.114009574,-0.114357136
-0.117813036,-0.117993556,-0.1159124,-0.11577685
-0.1168731,-0.1178119,-0.11497661,-0.11475527
-0.117253564,-0.1173147,-0.11398926,-0.114933506
-0.11940445,-0.11851925,-0.115029536,-0.11537299
-0.11812568,-0.11694229,-0.11421372,-0.114574514
-0.117473975,-0.11723037,-0.114435986,-0.11498115
-0.11805513,-0.118296824,-0.115416504,-0.11552329
-0.11824008,-0.11675664,-0.11451197,-0.115052044
-0.117487155,-0.11687871,-0.11399356,-0.114127144
-0.11780845,-0.11802226,-0.11503403,-0.09507886
-0.11733832,-0.117434464,-0.11521597,-0.12229459
-0.117676616,-0.11662467,-0.11476983,-0.097743504
-0.11687724,-0.117036425,-0.11395161,-0.11429497
-0.11768736,-0.11746295,-0.113945164,-0.11585943
-0.11729722,-0.11702144,-0.113650836,-0.09843521
-0.11734746,-0.11749556,-0.114878915,-0.117615774
-0.11833359,-0.1172062,-0.11512319,-0.113674656
-0.11757193,-0.117390916,-0.11469936,-0.11381386
-0.11696084,-0.11753438,-0.11332623,-0.11493609
-0.11601611,-0.11701963,-0.11419253,-0.11351621
-0.11698516,-0.11693238,-0.113481104,-0.113917574
-0.11682266,-0.11675161,-0.11399654,-0.11419223
-0.11972495,-0.11894765,-0.114965,-0.11538716
-0.117849015,-0.11723423,-0.1151289,-0.11412027
-0.11697002,-0.11722978,-0.11398344,-0.11430981
-0.11891957,-0.11768486,-0.11511197,-0.1150355
-0.11716791,-0.117051125,-0.11403291,-0.11236402
-0.11764596,-0.1169579,-0.11476401,-0.11436504
-0.11828081,-0.11828027,-0.11565645,-0.11499629
-0.118178226,-0.11784424,-0.11456567,-0.11836381
-0.11747935,-0.11750571,-0.11420723,-0.11461308
-0.119124755,-0.117633685,-0.11493921,-0.11590195
-0.117151275,-0.117320895,-0.113729395,-0.11398476
-0.11781333,-0.117123626,-0.1128271,-0.11330923
-0.11958911,-0.11952969,-0.1151731,-0.11556669
-0.11815514,-0.11746864,-0.115029536,-0.114302635
-0.11681187,-0.11721592,-0.11330806,-0.114173636
-0.1184353,-0.11802646,-0.11498965,-0.11619389
-0.118153855,-0.11718424,-0.11374442,-0.114751264
-0.11756279,-0.11721671,-0.114832126,-0.11454805
-0.11836791,-0.11756436,-0.11594351,-0.11463027
-0.11716982,-0.11715899,-0.11456051,-0.11509155
-0.11782777,-0.1171123,-0.11487402,-0.114475295
-0.11827959,-0.118968844,-0.115372315,-0.11554863
-0.118648484,-0.11784732,-0.11523287,-0.114732906
-0.11703428,-0.11754521,-0.11396279,-0.11477319
-0.11818999,-0.11871801,-0.115188956,-0.11587983
-0.11779003,-0.117772855,-0.11434288,-0.11463076
-0.11719453,-0.11756748,-0.11400781,-0.11384927
-0.118580915,-0.11902704,-0.11546826,-0.1155564
-0.115922555,-0.117367625,-0.11388163,-0.11459385
-0.11806025,-0.11666069,-0.11500279,-0.1143264
-0.11844243,-0.11797998,-0.1152604,-0.11684438
-0.11711083,-0.11763237,-0.1147085,-0.11447696
-0.11731738,-0.11710449,-0.1146187,-0.11364502
-0.118509814,-0.11763916,-0.11464882,-0.115301706
-0.11784081,-0.11717119,-0.11443448,-0.11350254
-0.11763164,-0.11742661,-0.114455715,-0.11411333
-0.11903163,-0.1186106,-0.11547817,-0.11504956
-0.118368745,-0.11698632,-0.114598535,-0.11415899
-0.11821344,-0.11739971,-0.11383096,-0.11493139
-0.11880884,-0.11815556,-0.1150624,-0.11559878
-0.11797373,-0.1174353,-0.11425537,-0.11473535
-0.118497565,-0.117449366,-0.114017285,-0.113841355
-0.11859721,-0.11768804,-0.11519985,-0.11573486
-0.117404595,-0.11690962,-0.114063874,-0.11475064
-0.11735766,-0.1170481,-0.113929294,-0.11436524
-0.118736126,-0.11888081,-0.11631411,-0.11584903
-0.11791357,-0.11753818,-0.11400668,-0.11425992
-0.1184936,-0.11739395,-0.115015425,-0.114423536
-0.118525684,-0.118388966,-0.11585908,-0.115279056
-0.11792757,-0.11761822,-0.11412744,-0.11420693
-0.11760904,-0.11692071,-0.11411611,-0.11417793
-0.11773095,-0.11857587,-0.11536089,-0.11572808
-0.11760147,-0.117529,-0.114516795,-0.114735305
-0.11765542,-0.117997505,-0.11411186,-0.11358257
-0.117960885,-0.117860936,-0.114900336,-0.11607065
-0.117553316,-0.117133595,-0.11500118,-0.11462872
-0.11796807,-0.11746128,-0.1142834,-0.11429937
-0.11879995,-0.11762963,-0.11586783,-0.11547607
-0.11806508,-0.11740401,-0.11501894,-0.11458404
-0.118619874,-0.116929196,-0.11316319,-0.11397348
-0.11834677,-0.11802252,-0.11360206,-0.114994824
-0.11735521,-0.11756943,-0.11483648,-0.11390108
-0.11767304,-0.11710401,-0.11339854,-0.11385186
-0.118360735,-0.11887608,-0.11507578,-0.1153085
-0.11754384,-0.11690845,-0.115717724,-0.11432393
-0.11798227,-0.11683969,-0.114020504,-0.11470644
-0.11828091,-0.11786304,-0.11505141,-0.11463241
-0.11736567,-0.117196776,-0.11494863,-0.114439294
-0.11750869,-0.11762549,-0.11474625,-0.1146938
-0.11789316,-0.11878653,-0.11536567,-0.11522685
-0.11769819,-0.11744101,-0.114818946,-0.114492536
-0.11702871,-0.11683037,-0.11455717,-0.11526631
-0.119235896,-0.118434176,-0.11441797,-0.11528222
-0.117628954,-0.1172876,-0.114561275,-0.11415674
-0.117384814,-0.11677661,-0.11471567,-0.11385591
-0.118776165,-0.11841978,-0.1153731,-0.11542559
-0.11708838,-0.11773701,-0.11535659,-0.11407421
-0.11810757,-0.11818906,-0.11412011,-0.11447056
-0.11775063,-0.11822827,-0.11533555,-0.11459253
-0.11793071,-0.1157648,-0.115003705,-0.114567384
-0.11761241,-0.1165809,-0.114549115,-0.11411284
-0.11930146,-0.11797334,-0.11478847,-0.11570595
-0.11681924,-0.117330566,-0.11431563,-0.113796875
-0.118571736,-0.11715796,-0.115413964,-0.11475171
-0.117977634,-0.11786493,-0.11545302,-0.11610776
-0.117123865,-0.11729276,-0.1152627,-0.1148807
-0.11720024,-0.11754302,-0.11418047,-0.11458023
-0.118229195,-0.118076704,-0.11542046,-0.11501529
-0.11756332,-0.11671865,-0.11320561,-0.114096284
-0.11843926,-0.11697002,-0.11397676,-0.113734916
-0.11896875,-0.118630804,-0.11511333,-0.115681544
-0.118394196,-0.117221095,-0.113701604,-0.114467725
-0.11795571,-0.11750166,-0.11449697,-0.1140419
-0.11964395,-0.11862876,-0.115417875,-0.115399316
-0.11730488,-0.11582168,-0.11452441,-0.114187345
-0.11729692,-0.11739458,-0.11426797,-0.11400181
-0.11775883,-0.118238375,-0.11573559,-0.11607631
-0.11762549,-0.11769165,-0.11558721,-0.11450233
-0.11663588,-0.117400005,-0.11376308,-0.114609376
-0.11695205,-0.1166456,-0.11298911,-0.11355649
-0.11728199,-0.11635903,-0.11471591,-0.113450386
-0.11767427,-0.116913036,-0.11482129,-0.11817417
-0.11773237,-0.11736737,-0.115279354,-0.11448252
-0.118081644,-0.11759023,-0.11454775,-0.114339635
-0.11837196,-0.11720444,-0.11420913,-0.11362417
-0.11852207,-0.116842136,-0.113252595,-0.11314765
-0.116279386,-0.11680498,-0.11501567,-0.122655414
-0.117880955,-0.11821147,-0.11347828,-0.11460209
-0.11704248,-0.11748697,-0.11440029,-0.11417285
-0.11627418,-0.11717422,-0.11371402,-0.1137208
-0.11767773,-0.11649668,-0.11406215,-0.113528326
-0.11647471,-0.117812656,-0.114201024,-0.117439166
-0.11794112,-0.11721636,-0.114469625,-0.08946772
-0.11760366,-0.11712758,-0.11464872,-0.11289766
-0.11782406,-0.1167814,-0.114626266,-0.114320114
-0.117053226,-0.117363915,-0.11472666,-0.114944875
-0.11736792,-0.11752051,-0.115098774,-0.11532681
-0.11749351,-0.11733887,-0.11462281,-0.11527656
-0.117477156,-0.11792407,-0.11507177,-0.11416304
-0.116897844,-0.117639884,-0.11366421,-0.113723196
-0.11759253,-0.11708882,-0.114507176,-0.114181735
-0.118207954,-0.11717363,-0.11348412,-0.114431836
-0.11783862,-0.117721185,-0.1141523,-0.113719486
-0.11709219,-0.11747675,-0.11406036,-0.1139705
-0.117129825,-0.11749399,-0.114930466,-0.11351933
-0.1182457,-0.11812471,-0.11407105,-0.11464073
-0.116020605,-0.1170875,-0.11494414,-0.11421816
-0.117504254,-0.11803486,-0.11444082,-0.11428696
-0.11811714,-0.117033936,-0.114446975,-0.11353107
-0.11859541,-0.11760776,-0.1144224,-0.114376225
